"geo","time","suicide_0_14","suicide_15_29","suicide_30_44","suicide_45_59","suicide_60plus","suicide_men","suicide_women","suicide_total","suicide_deaths"
"aus",1997,0.351,20.074,19.7127,15.8239,14.5939,21.6014,5.566,13.509,2679.23
"aus",1998,0.2,19.2314,21.3104,14.7277,13.5736,21.5611,5.1735,13.3062,2718.83
"aus",1999,0.3973,16.793,19.4908,15.3381,12.8113,20.0756,4.8724,12.3755,2666.94
"aus",2000,0.2214,15.3663,19.8361,13.1598,12.6853,18.6723,4.8925,11.6892,2584.38
"aus",2001,0.1944,15.1996,19.817,14.9415,12.0358,18.9502,4.895,11.8438,2501.99
"aus",2002,0.1925,13.9273,18.942,13.6275,11.1705,17.5072,4.6724,11.0303,2448.65
"aus",2003,0.3338,12.2137,16.8792,13.1138,11.0364,15.9639,4.3577,10.1071,2426.1
"aus",2004,0.1888,11.4922,16.2104,12.0694,11.6586,15.4569,4.002,9.6564,2381.25
"aus",2005,NA,NA,NA,NA,NA,NA,NA,NA,2358.37
"aus",2006,0.1878,10.8088,14.4174,14.278,11.5933,14.6967,4.3279,9.4498,2370.15
"aus",2007,0.2815,11.2761,15.7068,13.7245,11.0351,14.9612,4.5507,9.7096,2464.86
"aus",2008,0.2579,10.6206,16.8394,14.9017,10.9347,15.6975,4.3075,9.9596,2556.44
"aus",2009,0.0702,10.2997,15.5381,14.8975,11.4788,14.7999,4.5188,9.6181,2610.21
"aus",2010,0.2577,10.1564,16.2326,15.3685,11.1591,15.2313,4.4939,9.817,2666.61
"aus",2011,0.3794,11.5196,14.7426,14.6422,11.0083,14.8128,4.7383,9.7326,2686.94
"aus",2012,0.3779,11.1401,16.3165,15.9015,11.8326,15.3742,5.2871,10.274,2716.43
"aus",2013,0.5173,11.8121,14.9953,15.6558,12.4019,15.3258,5.2025,10.2227,2774.94
"aus",2014,0.4908,12.0619,17.8029,17.535,12.508,16.9384,5.5463,11.189,2906.85
"aus",2015,0.3243,13.2177,17.5769,18.8471,12.513,17.584,5.7058,11.5918,3010.47
"aus",2016,NA,NA,NA,NA,NA,NA,NA,NA,2926.87
"aus",2017,NA,NA,NA,NA,NA,NA,NA,NA,2857.47
"aus",2018,NA,NA,NA,NA,NA,NA,NA,NA,2876.41
"aus",2019,NA,NA,NA,NA,NA,NA,NA,NA,2897.95
"aut",1955,0.3019,18.141,22.289,40.0324,41.1474,30.0091,13.0406,20.6032,NA
"aut",1956,0.256,16.7978,21.9159,38.7983,40.715,29.4192,12.2772,19.9323,NA
"aut",1957,0.4607,17.2438,24.1862,40.7582,41.2842,31.2956,12.4838,20.9608,NA
"aut",1958,0.462,17.1144,25.9596,39.7579,38.3321,30.8643,12.581,20.7956,NA
"aut",1959,0.3974,16.9499,27.0368,44.2828,39.4364,32.9008,12.8812,21.822,NA
"aut",1960,0.5909,16.3157,24.0065,36.886,41.9879,30.0091,12.3293,20.1941,NA
"aut",1961,0.1281,14.6764,24.0268,38.1989,36.6327,29.0302,11.3207,19.2439,NA
"aut",1962,0.3958,14.9378,24.5436,36.4756,40.837,30.6665,10.884,19.7155,NA
"aut",1963,0.6779,16.4947,23.687,35.9526,35.9808,28.8651,11.5064,19.3265,NA
"aut",1964,0.5498,15.27,22.3695,41.1762,39.7689,31.1558,10.7703,19.9961,NA
"aut",1965,0.2741,12.9514,26.6465,40.0628,40.3962,30.1304,11.9195,20.1631,NA
"aut",1966,0.335,15.7018,26.71,35.8333,42.1195,31.1502,11.4791,20.4007,NA
"aut",1967,0.2588,14.3898,24.2603,35.7413,43.1239,30.5923,10.5966,19.6402,NA
"aut",1968,0.1875,14.6391,25.4626,36.4886,39.5828,30.8882,10.3742,19.636,NA
"aut",1969,0.3012,13.7663,26.7748,36.6956,41.6963,29.9319,11.8085,20.0162,NA
"aut",1970,0.2324,17.2829,27.7813,40.3214,44.0159,34.5103,11.4832,21.9344,NA
"aut",1971,0.7867,15.1002,25.8598,34.9926,44.2808,30.4197,11.959,20.3132,NA
"aut",1972,0.7085,15.5719,25.6044,37.3173,45.5527,32.0778,11.6963,20.8772,NA
"aut",1973,0.4251,14.0704,23.5069,37.5451,42.2604,30.3337,10.8698,19.629,NA
"aut",1974,0.6733,14.8162,28.5967,37.57,43.8468,32.4442,11.7307,21.1571,NA
"aut",1975,0.4093,17.2925,27.4322,36.6389,45.3502,33.8533,11.2019,21.4803,NA
"aut",1976,0.4598,16.7816,24.1139,35.7737,41.9488,31.5001,10.4237,20.1153,NA
"aut",1977,0.7189,19.3068,26.8621,34.3111,44.6604,32.5541,12.1415,21.4817,NA
"aut",1978,0.9,20.5556,28.9256,36.951,40.6537,34.5601,11.5687,22.2197,NA
"aut",1979,0.5273,21.071,27.3955,38.0482,42.5075,34.2291,11.962,22.3192,NA
"aut",1980,1.444,20.5554,26.7679,38.9097,43.656,35.0876,11.6724,22.5724,NA
"aut",1981,0.6588,20.9979,30.3348,39.2533,45.0915,36.6486,12.1607,23.4636,NA
"aut",1982,0.5676,22.728,31.9859,39.9316,43.4589,38.5923,11.4779,24.1314,NA
"aut",1983,0.5365,19.6006,30.8589,40.7002,44.1775,36.3508,12.0148,23.3211,NA
"aut",1984,0.7539,20.9024,29.8481,39.965,41.9208,36.2947,11.5649,23.0961,NA
"aut",1985,0.5258,22.0327,32.828,37.4898,43.8715,36.7116,12.3174,23.7886,NA
"aut",1986,0.4116,23.6748,34.3394,37.302,43.1479,37.727,12.7086,24.3693,NA
"aut",1987,0.2863,20.1029,30.2746,35.705,47.518,35.4589,11.8614,22.8565,NA
"aut",1988,0.2952,18.2146,27.1666,32.7671,40.7178,32.2467,10.1706,20.4499,NA
"aut",1989,0.4482,18.5134,25.6013,32.5376,44.8871,31.8446,11.0844,20.6906,NA
"aut",1990,0.2261,16.3363,24.3394,32.0936,42.5527,30.4192,10.0548,19.4776,1858
"aut",1991,0.1479,16.8294,24.2502,27.2217,41.8347,30.257,8.9406,18.6965,1857.36
"aut",1992,0.4302,16.242,22.2321,32.3097,38.4091,29.6395,9.24,18.5978,1831.53
"aut",1993,0.6992,15.8513,21.6689,27.1446,38.9557,28.4448,8.6519,17.6928,1823.7
"aut",1994,0.7609,16.3116,23.1375,30.1303,38.5192,29.2717,9.3377,18.56,1805.85
"aut",1995,0.5493,15.9966,24.9808,28.2973,38.2262,30.2611,8.1147,18.493,1782.94
"aut",1996,0.2764,13.3697,23.3547,29.0676,41.6846,29.7907,7.7472,17.9637,1737.87
"aut",1997,0.2096,15.0654,21.9215,24.3996,33.6919,26.3461,7.607,16.3587,1659.41
"aut",1998,0.5623,14.0348,19.0255,26.4833,33.8619,26.1742,7.0498,15.9319,1613.73
"aut",1999,0.2106,13.9428,18.9895,25.0645,34.7277,24.7785,7.6559,15.6866,1588.56
"aut",2000,0.5589,14.2974,19.4224,24.8313,34.4046,25.1192,7.8121,15.8816,1577.63
"aut",2001,0.1383,12.6669,18.2534,24.7073,31.5811,23.3576,7.0806,14.7638,1534.76
"aut",2002,0.2731,12.7759,19.6539,23.5367,33.4501,25.1588,6.3979,15.1611,1527.18
"aut",2003,0.203,12.2101,16.9799,23.0952,31.0416,22.314,6.9441,14.0748,1501.82
"aut",2004,0.1347,13.509,15.2864,21.2171,30.5525,22.4373,5.9888,13.6573,1472.59
"aut",2005,0.2702,10.3875,15.6084,22.3656,30.0038,21.0986,6.0219,13.1105,1454.85
"aut",2006,0.0683,8.9519,15.81,20.1401,26.2806,19.8217,4.8131,11.9476,1420.49
"aut",2007,0.1386,10.7602,13.497,19.2943,26.6708,19.2363,5.1066,11.8293,1414.31
"aut",2008,0.284,7.9762,12.9296,20.2024,26.421,18.1251,5.017,11.1757,1403.8
"aut",2009,0.5833,8.8003,12.812,19.2745,27.2481,18.5472,4.8986,11.3825,1439.01
"aut",2010,0.2238,9.7596,13.0283,19.4185,25.3004,18.4756,4.8689,11.3613,1448.8
"aut",2011,0.3056,9.1681,12.9317,20.1851,25.4706,18.1205,5.262,11.3591,1447.49
"aut",2012,0.3126,8.7701,11.7088,18.7605,26.3701,18.0182,4.3216,10.882,1448.43
"aut",2013,0.3157,7.764,10.9545,19.5109,27.1061,16.7545,5.2268,10.6818,1446.45
"aut",2014,0.1585,10.1198,13.6722,18.2707,23.7965,17.859,5.0708,11.2076,1453.27
"aut",2015,0.1579,8.1939,11.078,18.1231,24.4836,16.4091,4.5506,10.2381,1471.83
"aut",2016,0.2341,7.6977,10.5613,18.1251,22.1441,15.1449,4.8298,9.7466,1456.22
"aut",2017,NA,NA,NA,NA,NA,NA,NA,NA,1439.75
"aut",2018,NA,NA,NA,NA,NA,NA,NA,NA,1428.33
"aut",2019,NA,NA,NA,NA,NA,NA,NA,NA,1417.6
"aze",1981,0.272,4.0654,8.6502,10.2607,10.1971,7.9278,3.8268,5.7729,NA
"aze",1982,0.1391,3.7042,5.2909,7.7306,12.3067,7.1576,2.8535,4.7805,NA
"aze",1985,0.097,3.1322,5.0422,8.4639,10.1888,6.9433,2.5168,4.4397,NA
"aze",1986,0.2416,3.6559,5.1044,6.8243,9.295,6.12,2.6809,4.2514,NA
"aze",1987,0.3411,3.6491,6.7786,5.5621,10.8662,6.6653,2.9095,4.6192,NA
"aze",1988,0.0485,3.3824,5.0091,5.3374,9.9511,5.6815,2.5345,3.9543,NA
"aze",1989,NA,2.8878,5.1766,5.7304,10.4878,5.8866,2.492,3.9824,NA
"aze",1990,0.0426,1.6206,3.1234,3.6333,3.0402,3.3217,0.8325,2.0195,223.95
"aze",1991,0.0469,2.2019,3.0652,2.8574,3.4785,3.3702,1.0087,2.0799,231.39
"aze",1992,NA,2.3889,2.6055,4.2107,4.622,3.773,1.0894,2.368,271.91
"aze",1993,0.0902,2.0324,2.4212,2.2331,3.7746,2.7894,1.0285,1.8477,275.08
"aze",1994,NA,0.611,0.8154,1.6061,1.6378,1.0963,0.5496,0.7763,271.71
"aze",1995,NA,0.7243,1.286,0.7711,1.5337,1.4816,0.1801,0.759,220.41
"aze",1996,NA,0.8386,1.0789,2.3977,2.3997,1.9127,0.3849,1.1058,198.42
"aze",1997,NA,1.1754,2.4858,3.3438,2.6344,2.8354,0.6183,1.668,197.93
"aze",1998,0.0397,0.4421,1.3303,1.6454,1.4482,1.2797,0.4201,0.8386,201.79
"aze",1999,NA,0.5416,1.3316,1.5026,1.0066,1.271,0.3349,0.7775,213
"aze",2000,0.0355,1.069,1.018,0.9409,1.644,1.319,0.3884,0.8362,233.21
"aze",2001,NA,NA,NA,NA,NA,NA,NA,NA,266.18
"aze",2002,NA,NA,NA,NA,NA,NA,NA,NA,284.17
"aze",2003,NA,NA,NA,NA,NA,NA,NA,NA,313.56
"aze",2004,NA,NA,NA,NA,NA,NA,NA,NA,344.57
"aze",2005,NA,NA,NA,NA,NA,NA,NA,NA,372.83
"aze",2006,NA,NA,NA,NA,NA,NA,NA,NA,391.88
"aze",2007,0.1835,0.3965,1.0937,0.9675,0.9595,1.0558,0.2878,0.6479,415.51
"aze",2008,NA,NA,NA,NA,NA,NA,NA,NA,410.19
"aze",2009,NA,NA,NA,NA,NA,NA,NA,NA,406.13
"aze",2010,NA,NA,NA,NA,NA,NA,NA,NA,408.05
"aze",2011,NA,NA,NA,NA,NA,NA,NA,NA,405.95
"aze",2012,NA,NA,NA,NA,NA,NA,NA,NA,397.96
"aze",2013,NA,NA,NA,NA,NA,NA,NA,NA,393.59
"aze",2014,NA,NA,NA,NA,NA,NA,NA,NA,386.92
"aze",2015,NA,NA,NA,NA,NA,NA,NA,NA,376.29
"aze",2016,NA,NA,NA,NA,NA,NA,NA,NA,367.8
"aze",2017,NA,NA,NA,NA,NA,NA,NA,NA,369.1
"aze",2018,NA,NA,NA,NA,NA,NA,NA,NA,375.45
"aze",2019,NA,NA,NA,NA,NA,NA,NA,NA,379.35
"bdi",1990,NA,NA,NA,NA,NA,NA,NA,NA,614.95
"bdi",1991,NA,NA,NA,NA,NA,NA,NA,NA,616.84
"bdi",1992,NA,NA,NA,NA,NA,NA,NA,NA,619.08
"bdi",1993,NA,NA,NA,NA,NA,NA,NA,NA,643.74
"bdi",1994,NA,NA,NA,NA,NA,NA,NA,NA,655.61
"bdi",1995,NA,NA,NA,NA,NA,NA,NA,NA,657.41
"bdi",1996,NA,NA,NA,NA,NA,NA,NA,NA,658.39
"bdi",1997,NA,NA,NA,NA,NA,NA,NA,NA,655.93
"bdi",1998,NA,NA,NA,NA,NA,NA,NA,NA,650.99
"bdi",1999,NA,NA,NA,NA,NA,NA,NA,NA,636.22
"bdi",2000,NA,NA,NA,NA,NA,NA,NA,NA,625.79
"bdi",2001,NA,NA,NA,NA,NA,NA,NA,NA,601.5
"bdi",2002,NA,NA,NA,NA,NA,NA,NA,NA,597.82
"bdi",2003,NA,NA,NA,NA,NA,NA,NA,NA,601.99
"bdi",2004,NA,NA,NA,NA,NA,NA,NA,NA,610.7
"bdi",2005,NA,NA,NA,NA,NA,NA,NA,NA,618.29
"bdi",2006,NA,NA,NA,NA,NA,NA,NA,NA,618.38
"bdi",2007,NA,NA,NA,NA,NA,NA,NA,NA,619.41
"bdi",2008,NA,NA,NA,NA,NA,NA,NA,NA,626.05
"bdi",2009,NA,NA,NA,NA,NA,NA,NA,NA,633.17
"bdi",2010,NA,NA,NA,NA,NA,NA,NA,NA,647.99
"bdi",2011,NA,NA,NA,NA,NA,NA,NA,NA,661.43
"bdi",2012,NA,NA,NA,NA,NA,NA,NA,NA,677.74
"bdi",2013,NA,NA,NA,NA,NA,NA,NA,NA,689.85
"bdi",2014,NA,NA,NA,NA,NA,NA,NA,NA,696.01
"bdi",2015,NA,NA,NA,NA,NA,NA,NA,NA,701.94
"bdi",2016,NA,NA,NA,NA,NA,NA,NA,NA,714.16
"bdi",2017,NA,NA,NA,NA,NA,NA,NA,NA,737.46
"bdi",2018,NA,NA,NA,NA,NA,NA,NA,NA,774.3
"bdi",2019,NA,NA,NA,NA,NA,NA,NA,NA,799.71
"bel",1954,0.2351,4.5242,10.4683,23.1077,35.5144,17.5476,5.8459,11.337,NA
"bel",1955,0.1087,4.4294,8.9895,22.6622,36.1852,17,5.6756,10.9741,NA
"bel",1956,0.1711,5.566,10.3566,24.2708,37.5323,17.7232,6.9303,11.9795,NA
"bel",1957,0.1057,5.0998,10.2364,23.5999,39.6262,17.96,6.8294,11.9649,NA
"bel",1958,0.2509,5.5347,9.2689,26.1413,38.0792,18.5358,6.4658,12.1243,NA
"bel",1959,0.0972,4.8989,10.5226,21.9282,32.018,16.2764,5.9525,10.7992,NA
"bel",1960,NA,6.2947,9.7109,24.8746,37.7951,18.6684,6.4322,12.1042,NA
"bel",1961,NA,6.3144,11.721,23.0915,37.4701,18.8777,6.5091,12.2146,NA
"bel",1962,0.0939,5.599,10.173,20.8867,36.0448,17.2233,6.0709,11.2107,NA
"bel",1963,0.1875,5.893,10.441,23.6434,34.8975,17.0151,7.0511,11.6676,NA
"bel",1964,NA,6.146,12.3818,21.3606,34.9628,17.7252,6.5456,11.7386,NA
"bel",1965,0.3654,7.5223,12.5088,22.7239,37.5828,18.4313,7.8093,12.7305,NA
"bel",1966,0.3169,6.2257,10.8467,21.8812,38.7758,17.8218,7.1039,12.0518,NA
"bel",1967,NA,6.2046,13.3092,23.8334,37.0626,18.6019,7.4278,12.5963,NA
"bel",1968,0.2182,7.3082,11.6841,25.6163,38.9146,18.8847,8.1247,13.0839,NA
"bel",1969,0.0433,5.9822,12.6244,22.6561,40.1622,18.7661,7.3366,12.5889,NA
"bel",1970,NA,6.1168,14.5602,26.5966,41.4538,19.3618,9.1047,13.8068,NA
"bel",1971,NA,6.6028,14.185,24.3588,37.2141,19.1597,7.748,12.9831,NA
"bel",1972,NA,8.1026,14.4614,22.0459,38.2223,18.906,8.3503,13.1628,NA
"bel",1973,NA,8.1572,11.1114,22.4426,37.5993,18.4315,7.4267,12.4502,NA
"bel",1974,NA,8.6171,15.6465,23.1655,35.448,19.2312,8.4389,13.3898,NA
"bel",1975,NA,9.7622,14.0153,23.0356,38.2917,18.6657,9.4653,13.6424,NA
"bel",1976,0.2497,9.0576,16.0314,25.1347,37.0846,19.7368,9.4911,14.1553,NA
"bel",1977,0.2954,11.2609,20.0619,27.4483,40.7724,22.417,11.1404,16.3794,NA
"bel",1978,0.4255,11.5268,23.5318,29.0527,42.8909,24.5881,11.763,17.7283,NA
"bel",1979,0.5798,11.9115,22.1048,32.6707,43.9509,25.1474,12.2237,18.2627,NA
"bel",1980,0.2292,12.6572,25.3258,31.6594,44.7788,25.4208,13.2427,18.9795,NA
"bel",1981,0.3205,14.461,24.0296,31.7057,41.2096,26.2769,12.1358,18.7521,NA
"bel",1982,0.6139,14.5523,23.8016,30.3003,41.4558,26.7121,11.4627,18.6078,NA
"bel",1983,0.33,13.0223,28.9546,32.6987,41.3404,26.9134,13.1789,19.6254,NA
"bel",1984,0.3837,14.5838,27.5064,34.1738,42.8537,28.816,12.4509,20.131,NA
"bel",1985,0.6617,12.1937,27.3365,32.9896,42.9595,27.5873,12.0856,19.4025,NA
"bel",1986,0.2105,12.1284,27.1126,31.2266,40.6575,26.6584,11.6428,18.6645,NA
"bel",1987,0.5855,13.2851,26.8128,32.0958,39.206,27.8448,11.0064,18.9488,NA
"bel",1988,0.4864,12.485,23.4718,27.3088,35.8561,24.331,10.1701,16.8491,NA
"bel",1989,0.3257,12.2004,23.2528,23.7484,34.7654,23.771,9.1486,15.9919,NA
"bel",1990,0.108,12.8151,22.4574,23.4992,33.3764,22.9873,9.331,15.7111,2187.2
"bel",1991,0.2675,11.4882,23.2029,21.9589,29.892,22.4671,8.2759,14.9233,2190.98
"bel",1992,0.2663,11.9307,22.9824,24.2498,31.0215,23.0343,8.6045,15.4853,2250.95
"bel",1993,0.2667,15.3218,26.0433,29.3362,31.7088,27.4,9.1069,17.8673,2306.69
"bel",1994,0.5911,14.7605,27.5718,27.3843,30.621,27.1325,9.1273,17.6987,2339.19
"bel",1995,0.7071,14.9704,27.5326,29.1477,29.5693,27.0909,9.4343,17.9281,2353.39
"bel",1996,0.2748,15.7078,25.8804,25.86,26.8124,25.4427,8.8124,16.7904,2332.95
"bel",1997,0.331,15.7843,26.7011,30.6119,27.7192,26.9253,9.5305,17.8656,2341.89
"bel",1998,0.3856,14.9273,25.2113,26.3495,27.4323,25.3129,8.5708,16.6365,2325.36
"bel",1999,0.5988,12.9938,23.3706,25.1124,24.9861,23.3856,7.7526,15.3338,2322.34
"bel",2000,0.2688,15.9607,27.4421,27.7845,27.9865,26.1881,9.6253,17.6316,2361.7
"bel",2001,0.5834,14.3537,27.7858,29.8842,26.9986,26.7873,8.927,17.6086,2344.78
"bel",2002,0.2605,13.8954,25.6986,28.473,26.9331,25.0983,8.8615,16.7329,2312.01
"bel",2003,0.621,15.5679,24.9576,29.7577,24.7722,25.88,8.68,17.0278,2291.56
"bel",2004,0.4673,13.872,24.4699,27.1317,23.9939,24.1037,8.1971,15.954,2236.93
"bel",2005,0.0524,12.0997,23.43,30.4358,24.7842,23.8732,8.1555,15.8088,2241.74
"bel",2006,0.2123,11.1972,24.0817,28.7342,22.4018,22.6795,8.0235,15.2115,2233.73
"bel",2007,0.3758,10.57,21.2758,27.3207,22.1707,21.1451,7.6265,14.2478,2278.36
"bel",2008,0.435,12.7513,23.0276,28.4184,22.7311,23.0426,8.1145,15.4163,2369.16
"bel",2009,0.4355,11.5641,23.5643,28.4881,23.5279,22.7666,8.232,15.3449,2362.76
"bel",2010,0.4877,12.1564,22.5013,28.3875,23.4465,22.6427,8.1819,15.2518,2364.78
"bel",2011,0.2676,12.4762,21.4503,29.0574,25.5594,22.44,8.6853,15.408,2374.85
"bel",2012,0.3205,11.578,20.4789,28.9156,24.2291,22.3644,7.5273,14.8118,2358.13
"bel",2013,0.2686,10.3325,19.4228,27.0773,21.8575,20.1861,7.4131,13.6897,2317.84
"bel",2014,0.2147,9.8735,19.4078,27.5523,20.9826,19.7039,7.582,13.5307,2261.66
"bel",2015,0.2131,9.9788,18.108,27.4728,21.4466,19.4009,7.3984,13.3216,2253.66
"bel",2016,NA,NA,NA,NA,NA,NA,NA,NA,2233.47
"bel",2017,NA,NA,NA,NA,NA,NA,NA,NA,2242.84
"bel",2018,NA,NA,NA,NA,NA,NA,NA,NA,2231.64
"bel",2019,NA,NA,NA,NA,NA,NA,NA,NA,2211.92
"ben",1990,NA,NA,NA,NA,NA,NA,NA,NA,281.82
"ben",1991,NA,NA,NA,NA,NA,NA,NA,NA,292.23
"ben",1992,NA,NA,NA,NA,NA,NA,NA,NA,302.73
"ben",1993,NA,NA,NA,NA,NA,NA,NA,NA,315.36
"ben",1994,NA,NA,NA,NA,NA,NA,NA,NA,332.41
"ben",1995,NA,NA,NA,NA,NA,NA,NA,NA,349.23
"ben",1996,NA,NA,NA,NA,NA,NA,NA,NA,367.34
"ben",1997,NA,NA,NA,NA,NA,NA,NA,NA,382.51
"ben",1998,NA,NA,NA,NA,NA,NA,NA,NA,399.89
"ben",1999,NA,NA,NA,NA,NA,NA,NA,NA,413.58
"ben",2000,NA,NA,NA,NA,NA,NA,NA,NA,430.63
"ben",2001,NA,NA,NA,NA,NA,NA,NA,NA,443
"ben",2002,NA,NA,NA,NA,NA,NA,NA,NA,456.46
"ben",2003,NA,NA,NA,NA,NA,NA,NA,NA,468.13
"ben",2004,NA,NA,NA,NA,NA,NA,NA,NA,479.95
"ben",2005,NA,NA,NA,NA,NA,NA,NA,NA,489.73
"ben",2006,NA,NA,NA,NA,NA,NA,NA,NA,500.16
"ben",2007,NA,NA,NA,NA,NA,NA,NA,NA,514.21
"ben",2008,NA,NA,NA,NA,NA,NA,NA,NA,532.41
"ben",2009,NA,NA,NA,NA,NA,NA,NA,NA,557.41
"ben",2010,NA,NA,NA,NA,NA,NA,NA,NA,582.3
"ben",2011,NA,NA,NA,NA,NA,NA,NA,NA,607.07
"ben",2012,NA,NA,NA,NA,NA,NA,NA,NA,622.9
"ben",2013,NA,NA,NA,NA,NA,NA,NA,NA,639.79
"ben",2014,NA,NA,NA,NA,NA,NA,NA,NA,657.94
"ben",2015,NA,NA,NA,NA,NA,NA,NA,NA,667.72
"ben",2016,NA,NA,NA,NA,NA,NA,NA,NA,690.27
"ben",2017,NA,NA,NA,NA,NA,NA,NA,NA,714.11
"ben",2018,NA,NA,NA,NA,NA,NA,NA,NA,722.77
"ben",2019,NA,NA,NA,NA,NA,NA,NA,NA,742.24
"bfa",1990,NA,NA,NA,NA,NA,NA,NA,NA,699.79
"bfa",1991,NA,NA,NA,NA,NA,NA,NA,NA,700.18
"bfa",1992,NA,NA,NA,NA,NA,NA,NA,NA,710.6
"bfa",1993,NA,NA,NA,NA,NA,NA,NA,NA,726.77
"bfa",1994,NA,NA,NA,NA,NA,NA,NA,NA,743.03
"bfa",1995,NA,NA,NA,NA,NA,NA,NA,NA,762.93
"bfa",1996,NA,NA,NA,NA,NA,NA,NA,NA,773.84
"bfa",1997,NA,NA,NA,NA,NA,NA,NA,NA,796.95
"bfa",1998,NA,NA,NA,NA,NA,NA,NA,NA,822.05
"bfa",1999,NA,NA,NA,NA,NA,NA,NA,NA,832.45
"bfa",2000,NA,NA,NA,NA,NA,NA,NA,NA,850.74
"bfa",2001,NA,NA,NA,NA,NA,NA,NA,NA,855.27
"bfa",2002,NA,NA,NA,NA,NA,NA,NA,NA,864.38
"bfa",2003,NA,NA,NA,NA,NA,NA,NA,NA,891.14
"bfa",2004,NA,NA,NA,NA,NA,NA,NA,NA,921.95
"bfa",2005,NA,NA,NA,NA,NA,NA,NA,NA,949.82
"bfa",2006,NA,NA,NA,NA,NA,NA,NA,NA,962.45
"bfa",2007,NA,NA,NA,NA,NA,NA,NA,NA,979.3
"bfa",2008,NA,NA,NA,NA,NA,NA,NA,NA,990
"bfa",2009,NA,NA,NA,NA,NA,NA,NA,NA,1014.56
"bfa",2010,NA,NA,NA,NA,NA,NA,NA,NA,1065.91
"bfa",2011,NA,NA,NA,NA,NA,NA,NA,NA,1095.43
"bfa",2012,NA,NA,NA,NA,NA,NA,NA,NA,1167.18
"bfa",2013,NA,NA,NA,NA,NA,NA,NA,NA,1233.24
"bfa",2014,NA,NA,NA,NA,NA,NA,NA,NA,1296.34
"bfa",2015,NA,NA,NA,NA,NA,NA,NA,NA,1346.42
"bfa",2016,NA,NA,NA,NA,NA,NA,NA,NA,1417.35
"bfa",2017,NA,NA,NA,NA,NA,NA,NA,NA,1480.4
"bfa",2018,NA,NA,NA,NA,NA,NA,NA,NA,1530.12
"bfa",2019,NA,NA,NA,NA,NA,NA,NA,NA,1545.17
"bgd",1990,NA,NA,NA,NA,NA,NA,NA,NA,10883.36
"bgd",1991,NA,NA,NA,NA,NA,NA,NA,NA,10271.32
"bgd",1992,NA,NA,NA,NA,NA,NA,NA,NA,10519.61
"bgd",1993,NA,NA,NA,NA,NA,NA,NA,NA,10534.27
"bgd",1994,NA,NA,NA,NA,NA,NA,NA,NA,10496.59
"bgd",1995,NA,NA,NA,NA,NA,NA,NA,NA,10699.79
"bgd",1996,NA,NA,NA,NA,NA,NA,NA,NA,10482.88
"bgd",1997,NA,NA,NA,NA,NA,NA,NA,NA,10104.31
"bgd",1998,NA,NA,NA,NA,NA,NA,NA,NA,9690.78
"bgd",1999,NA,NA,NA,NA,NA,NA,NA,NA,9286.26
"bgd",2000,NA,NA,NA,NA,NA,NA,NA,NA,9382.22
"bgd",2001,NA,NA,NA,NA,NA,NA,NA,NA,9104.12
"bgd",2002,NA,NA,NA,NA,NA,NA,NA,NA,8782.78
"bgd",2003,NA,NA,NA,NA,NA,NA,NA,NA,8462.79
"bgd",2004,NA,NA,NA,NA,NA,NA,NA,NA,8241.81
"bgd",2005,NA,NA,NA,NA,NA,NA,NA,NA,8340.86
"bgd",2006,NA,NA,NA,NA,NA,NA,NA,NA,8480.87
"bgd",2007,NA,NA,NA,NA,NA,NA,NA,NA,8467.75
"bgd",2008,NA,NA,NA,NA,NA,NA,NA,NA,8249.59
"bgd",2009,NA,NA,NA,NA,NA,NA,NA,NA,8237.33
"bgd",2010,NA,NA,NA,NA,NA,NA,NA,NA,8133.2
"bgd",2011,NA,NA,NA,NA,NA,NA,NA,NA,7534.38
"bgd",2012,NA,NA,NA,NA,NA,NA,NA,NA,7119.43
"bgd",2013,NA,NA,NA,NA,NA,NA,NA,NA,6948.87
"bgd",2014,NA,NA,NA,NA,NA,NA,NA,NA,6974.5
"bgd",2015,NA,NA,NA,NA,NA,NA,NA,NA,6856.54
"bgd",2016,NA,NA,NA,NA,NA,NA,NA,NA,6887.39
"bgd",2017,NA,NA,NA,NA,NA,NA,NA,NA,7096.33
"bgd",2018,NA,NA,NA,NA,NA,NA,NA,NA,7212.79
"bgd",2019,NA,NA,NA,NA,NA,NA,NA,NA,7365.24
"bgr",1964,0.3262,5.146,6.0436,12.9313,31.7432,12.426,4.9886,8.4956,NA
"bgr",1965,0.4875,6.116,6.5201,13.7171,30.2432,11.9853,5.9534,8.8247,NA
"bgr",1966,0.8734,6.3217,5.7258,14.0547,35.7092,13.8078,5.5626,9.5132,NA
"bgr",1967,0.5892,6.2295,8.1237,15.8227,32.0395,14.4508,5.4781,9.7719,NA
"bgr",1968,0.488,5.7815,7.6757,14.3939,31.8566,12.918,6.0553,9.2896,NA
"bgr",1969,0.2957,7.5607,7.4267,18.2779,35.7206,14.938,6.8736,10.7055,NA
"bgr",1970,0.5987,7.4332,8.1959,16.1905,39.5064,15.6875,6.8791,11.0364,NA
"bgr",1971,0.4046,7.1785,8.4974,16.4614,41.2011,16.5616,6.4398,11.2328,NA
"bgr",1972,0.3577,7.0234,7.8632,14.1126,38.5076,15.0105,6.0715,10.3507,NA
"bgr",1973,0.4641,6.1714,9.4947,14.9402,36.5747,15.3196,6.0376,10.4181,NA
